scenario_id,c_timestep,money_distribution_timestep,income_distribution_rule_timestep,growth_rule_timestep,spending_label_timestep,topology_label_timestep,event_large_event_rate_timestep,mean_event_fraction_timestep,propagated_share_total_timestep,event_occupancy_timestep,c_period,money_distribution_period,income_distribution_rule_period,growth_rule_period,spending_label_period,topology_label_period,event_large_event_rate_period,mean_event_fraction_period,propagated_share_total_period,event_occupancy_period
c-0p80__money-normal__income-uniform__growth-random__spend-high_both__topo-sw_k24,0.8,normal,uniform,random,high_both,sw_k24,0.0,0.0087398373983739,0.0465116279069767,0.0041082164328657,0.8,normal,uniform,random,high_both,sw_k24,0.1196581196581196,0.0610873694207027,0.3253012048192771,0.975
c-0p80__money-normal__income-uniform__growth-preferential_debt__spend-low__topo-complete,0.8,normal,uniform,preferential_debt,low,complete,0.0,0.0095703125,0.1292517006802721,0.0191530749663324,0.8,normal,uniform,preferential_debt,low,complete,0.0028089887640449,0.0414091760299625,0.2001130582249858,0.9888888888888888
c-0p80__money-normal__income-uniform__growth-preferential_debt__spend-low__topo-er_k6,0.8,normal,uniform,preferential_debt,low,er_k6,0.0,0.009010840108401,0.075187969924812,0.0188073394495412,0.8,normal,uniform,preferential_debt,low,er_k6,0.0,0.0363998127340823,0.117684887459807,0.9888888888888888
c-0p80__money-normal__income-uniform__growth-preferential_debt__spend-low__topo-er_k12,0.8,normal,uniform,preferential_debt,low,er_k12,0.0,0.0092213114754098,0.0888888888888888,0.0193221412733607,0.8,normal,uniform,preferential_debt,low,er_k12,0.0056497175141242,0.0381591337099811,0.1252313386798272,0.9833333333333332
c-0p80__money-normal__income-uniform__growth-preferential_debt__spend-low__topo-er_k24,0.8,normal,uniform,preferential_debt,low,er_k24,0.0,0.0095138888888888,0.1240875912408759,0.0191021967526265,0.8,normal,uniform,preferential_debt,low,er_k24,0.0084745762711864,0.0395244821092278,0.1518761167361524,0.9833333333333332
c-0p80__money-normal__income-uniform__growth-preferential_debt__spend-low__topo-ba_k6,0.8,normal,uniform,preferential_debt,low,ba_k6,0.0,0.009037558685446,0.0779220779220779,0.0216959511077158,0.8,normal,uniform,preferential_debt,low,ba_k6,0.0112676056338028,0.0398591549295774,0.1095406360424028,0.9861111111111112
c-0p80__money-normal__income-uniform__growth-preferential_debt__spend-low__topo-ba_k12,0.8,normal,uniform,preferential_debt,low,ba_k12,0.0,0.0089793281653746,0.0719424460431654,0.0212205954926797,0.8,normal,uniform,preferential_debt,low,ba_k12,0.0,0.0386854460093896,0.120752427184466,0.9861111111111112
c-0p80__money-normal__income-uniform__growth-preferential_debt__spend-low__topo-ba_k24,0.8,normal,uniform,preferential_debt,low,ba_k24,0.0,0.0091059602649006,0.0848484848484848,0.0239075364154528,0.8,normal,uniform,preferential_debt,low,ba_k24,0.0,0.0397525676937441,0.1280093951849677,0.9916666666666668
c-0p80__money-normal__income-uniform__growth-preferential_debt__spend-low__topo-sw_k6,0.8,normal,uniform,preferential_debt,low,sw_k6,0.0,0.0090214067278287,0.0677966101694915,0.0163222521713087,0.8,normal,uniform,preferential_debt,low,sw_k6,0.0,0.0335470085470085,0.1118188251946213,0.975
c-0p80__money-normal__income-uniform__growth-preferential_debt__spend-low__topo-sw_k12,0.8,normal,uniform,preferential_debt,low,sw_k12,0.0,0.0089449541284403,0.0683760683760683,0.016465256797583,0.8,normal,uniform,preferential_debt,low,sw_k12,0.0056022408963585,0.0373015873015873,0.1201501877346683,0.9916666666666668
c-0p80__money-normal__income-uniform__growth-preferential_debt__spend-low__topo-sw_k24,0.8,normal,uniform,preferential_debt,low,sw_k24,0.0,0.0093434343434343,0.1081081081081081,0.0207481923923294,0.8,normal,uniform,preferential_debt,low,sw_k24,0.0112676056338028,0.0407981220657277,0.1392405063291139,0.9861111111111112
c-0p80__money-normal__income-uniform__growth-preferential_debt__spend-baseline__topo-complete,0.8,normal,uniform,preferential_debt,baseline,complete,0.0,0.0099250936329588,0.160377358490566,0.0178356713426853,0.8,normal,uniform,preferential_debt,baseline,complete,0.9583333333333334,0.1642361111111111,0.1946441155743481,1.0
c-0p80__money-normal__income-uniform__growth-preferential_debt__spend-baseline__topo-er_k6,0.8,normal,uniform,preferential_debt,baseline,er_k6,0.0,0.0089506172839506,0.064039408866995,0.018937875751503,0.8,normal,uniform,preferential_debt,baseline,er_k6,0.9472222222222222,0.1607175925925926,0.1729799798358058,1.0
c-0p80__money-normal__income-uniform__growth-preferential_debt__spend-baseline__topo-er_k12,0.8,normal,uniform,preferential_debt,baseline,er_k12,0.0,0.0090111642743221,0.0752212389380531,0.020941883767535,0.8,normal,uniform,preferential_debt,baseline,er_k12,0.9527777777777776,0.1604166666666666,0.1836940836940837,1.0
c-0p80__money-normal__income-uniform__growth-preferential_debt__spend-baseline__topo-er_k24,0.8,normal,uniform,preferential_debt,baseline,er_k24,0.0,0.0095064724919093,0.1234042553191489,0.0206412825651302,0.8,normal,uniform,preferential_debt,baseline,er_k24,0.9527777777777776,0.1611574074074074,0.1794024705544384,1.0
c-0p80__money-normal__income-uniform__growth-preferential_debt__spend-baseline__topo-ba_k6,0.8,normal,uniform,preferential_debt,baseline,ba_k6,0.0,0.0087791495198902,0.05078125,0.0243486973947895,0.8,normal,uniform,preferential_debt,baseline,ba_k6,0.9694444444444444,0.1467592592592592,0.1714511041009463,1.0
c-0p80__money-normal__income-uniform__growth-preferential_debt__spend-baseline__topo-ba_k12,0.8,normal,uniform,preferential_debt,baseline,ba_k12,0.0,0.0091004184100418,0.0804597701149425,0.0239478957915831,0.8,normal,uniform,preferential_debt,baseline,ba_k12,0.9444444444444444,0.1453009259259259,0.1741277680420583,1.0
c-0p80__money-normal__income-uniform__growth-preferential_debt__spend-baseline__topo-ba_k24,0.8,normal,uniform,preferential_debt,baseline,ba_k24,0.0,0.0092123769338959,0.0877862595419847,0.0237474949899799,0.8,normal,uniform,preferential_debt,baseline,ba_k24,0.9416666666666668,0.1499768518518518,0.1918505942275042,1.0
c-0p80__money-normal__income-uniform__growth-preferential_debt__spend-baseline__topo-sw_k6,0.8,normal,uniform,preferential_debt,baseline,sw_k6,0.0,0.0096326164874551,0.1255813953488372,0.0186372745490981,0.8,normal,uniform,preferential_debt,baseline,sw_k6,0.9275766016713092,0.157497678737233,0.1641857037582903,0.9972222222222222
c-0p80__money-normal__income-uniform__growth-preferential_debt__spend-baseline__topo-sw_k12,0.8,normal,uniform,preferential_debt,baseline,sw_k12,0.0,0.0090416666666666,0.0737327188940092,0.0200400801603206,0.8,normal,uniform,preferential_debt,baseline,sw_k12,0.95,0.1632175925925925,0.1628137852786838,1.0
c-0p80__money-normal__income-uniform__growth-preferential_debt__spend-baseline__topo-sw_k24,0.8,normal,uniform,preferential_debt,baseline,sw_k24,0.0,0.0091329966329966,0.0875576036866359,0.0198396793587174,0.8,normal,uniform,preferential_debt,baseline,sw_k24,0.9527777777777776,0.1637962962962963,0.1738270209157716,1.0
c-0p80__money-normal__income-uniform__growth-preferential_debt__spend-high_income__topo-complete,0.8,normal,uniform,preferential_debt,high_income,complete,0.0,0.0096698113207547,0.1300813008130081,0.0212424849699398,0.8,normal,uniform,preferential_debt,high_income,complete,0.9833333333333332,0.1881481481481481,0.2319143700787401,1.0
c-0p80__money-normal__income-uniform__growth-preferential_debt__spend-high_income__topo-er_k6,0.8,normal,uniform,preferential_debt,high_income,er_k6,0.0,0.0091210613598673,0.0727272727272727,0.0201402805611222,0.8,normal,uniform,preferential_debt,high_income,er_k6,0.9805555555555556,0.1817129629629629,0.2194904458598726,1.0
c-0p80__money-normal__income-uniform__growth-preferential_debt__spend-high_income__topo-er_k12,0.8,normal,uniform,preferential_debt,high_income,er_k12,0.0,0.0088467614533965,0.0580357142857142,0.0211422845691382,0.8,normal,uniform,preferential_debt,high_income,er_k12,0.9777777777777776,0.1803935185185185,0.2160913640446554,1.0
c-0p80__money-normal__income-uniform__growth-preferential_debt__spend-high_income__topo-er_k24,0.8,normal,uniform,preferential_debt,high_income,er_k24,0.0,0.0092165898617511,0.0916666666666666,0.0217434869739478,0.8,normal,uniform,preferential_debt,high_income,er_k24,0.9833333333333332,0.18375,0.2131519274376417,1.0
c-0p80__money-normal__income-uniform__growth-preferential_debt__spend-high_income__topo-ba_k6,0.8,normal,uniform,preferential_debt,high_income,ba_k6,0.0,0.0087822671156004,0.047923322683706,0.0297595190380761,0.8,normal,uniform,preferential_debt,high_income,ba_k6,0.9777777777777776,0.1554166666666666,0.2447125409591897,1.0
c-0p80__money-normal__income-uniform__growth-preferential_debt__spend-high_income__topo-ba_k12,0.8,normal,uniform,preferential_debt,high_income,ba_k12,0.0,0.0090425531914893,0.0745098039215686,0.0235470941883767,0.8,normal,uniform,preferential_debt,high_income,ba_k12,0.975,0.1651851851851851,0.2432735426008968,1.0
c-0p80__money-normal__income-uniform__growth-preferential_debt__spend-high_income__topo-ba_k24,0.8,normal,uniform,preferential_debt,high_income,ba_k24,0.0,0.008926080892608,0.06640625,0.0239478957915831,0.8,normal,uniform,preferential_debt,high_income,ba_k24,0.9805555555555556,0.170787037037037,0.2534562211981567,1.0
c-0p80__money-normal__income-uniform__growth-preferential_debt__spend-high_income__topo-sw_k6,0.8,normal,uniform,preferential_debt,high_income,sw_k6,0.0,0.008955223880597,0.0648148148148148,0.0201402805611222,0.8,normal,uniform,preferential_debt,high_income,sw_k6,0.9721448467966574,0.1773909006499535,0.196807118555352,0.9972222222222222
c-0p80__money-normal__income-uniform__growth-preferential_debt__spend-high_income__topo-sw_k12,0.8,normal,uniform,preferential_debt,high_income,sw_k12,0.0,0.0093349358974358,0.1072961373390558,0.0208416833667334,0.8,normal,uniform,preferential_debt,high_income,sw_k12,0.9777777777777776,0.1823611111111111,0.1836760599136837,1.0
c-0p80__money-normal__income-uniform__growth-preferential_debt__spend-high_income__topo-sw_k24,0.8,normal,uniform,preferential_debt,high_income,sw_k24,0.0,0.0094941956882255,0.1091703056768559,0.0201402805611222,0.8,normal,uniform,preferential_debt,high_income,sw_k24,0.9832869080779943,0.1852831940575673,0.2050864445001252,0.9972222222222222
c-0p80__money-normal__income-uniform__growth-preferential_debt__spend-high_wealth__topo-complete,0.8,normal,uniform,preferential_debt,high_wealth,complete,0.0,0.0100898692810457,0.1700404858299595,0.020440881763527,0.8,normal,uniform,preferential_debt,high_wealth,complete,0.9722222222222222,0.1776388888888888,0.2023716445139431,1.0
c-0p80__money-normal__income-uniform__growth-preferential_debt__spend-high_wealth__topo-er_k6,0.8,normal,uniform,preferential_debt,high_wealth,er_k6,0.0,0.0091354723707664,0.0878048780487804,0.0187374749498997,0.8,normal,uniform,preferential_debt,high_wealth,er_k6,0.9694444444444444,0.1737268518518518,0.1928047968021319,1.0
c-0p80__money-normal__income-uniform__growth-preferential_debt__spend-high_wealth__topo-er_k12,0.8,normal,uniform,preferential_debt,high_wealth,er_k12,0.0,0.009141156462585,0.0883720930232558,0.0196392785571142,0.8,normal,uniform,preferential_debt,high_wealth,er_k12,0.9777777777777776,0.1702314814814814,0.1847973891759586,1.0
c-0p80__money-normal__income-uniform__growth-preferential_debt__spend-high_wealth__topo-er_k24,0.8,normal,uniform,preferential_debt,high_wealth,er_k24,0.0,0.0093213058419243,0.1059907834101382,0.019438877755511,0.8,normal,uniform,preferential_debt,high_wealth,er_k24,0.9722222222222222,0.1735416666666666,0.1950113378684807,1.0
c-0p80__money-normal__income-uniform__growth-preferential_debt__spend-high_wealth__topo-ba_k6,0.8,normal,uniform,preferential_debt,high_wealth,ba_k6,0.0,0.0091549295774647,0.0897435897435897,0.0213426853707414,0.8,normal,uniform,preferential_debt,high_wealth,ba_k6,0.975,0.1546064814814814,0.2003293906273394,1.0
c-0p80__money-normal__income-uniform__growth-preferential_debt__spend-high_wealth__topo-ba_k12,0.8,normal,uniform,preferential_debt,high_wealth,ba_k12,0.0,0.0091666666666666,0.0867768595041322,0.0220440881763527,0.8,normal,uniform,preferential_debt,high_wealth,ba_k12,0.9722222222222222,0.1593055555555555,0.2013949433304272,1.0
c-0p80__money-normal__income-uniform__growth-preferential_debt__spend-high_wealth__topo-ba_k24,0.8,normal,uniform,preferential_debt,high_wealth,ba_k24,0.0,0.009304207119741,0.1043478260869565,0.0206412825651302,0.8,normal,uniform,preferential_debt,high_wealth,ba_k24,0.9694444444444444,0.1613425925925926,0.2043041606886657,1.0
c-0p80__money-normal__income-uniform__growth-preferential_debt__spend-high_wealth__topo-sw_k6,0.8,normal,uniform,preferential_debt,high_wealth,sw_k6,0.0,0.0095930232558139,0.1313131313131313,0.0172344689378757,0.8,normal,uniform,preferential_debt,high_wealth,sw_k6,0.9583333333333334,0.1688425925925926,0.1723334247326569,1.0
c-0p80__money-normal__income-uniform__growth-preferential_debt__spend-high_wealth__topo-sw_k12,0.8,normal,uniform,preferential_debt,high_wealth,sw_k12,0.0,0.0093575418994413,0.1094527363184079,0.0179358717434869,0.8,normal,uniform,preferential_debt,high_wealth,sw_k12,0.9721448467966574,0.1746982358402971,0.1686154663832048,0.9972222222222222
c-0p80__money-normal__income-uniform__growth-preferential_debt__spend-high_wealth__topo-sw_k24,0.8,normal,uniform,preferential_debt,high_wealth,sw_k24,0.0,0.00925,0.0990990990990991,0.0200400801603206,0.8,normal,uniform,preferential_debt,high_wealth,sw_k24,0.9722222222222222,0.1754398148148148,0.1804987465364823,1.0
c-0p80__money-normal__income-uniform__growth-preferential_debt__spend-high_both__topo-complete,0.8,normal,uniform,preferential_debt,high_both,complete,0.0,0.0098379629629629,0.1490196078431372,0.0216432865731462,0.8,normal,uniform,preferential_debt,high_both,complete,0.9805555555555556,0.1855787037037037,0.2177872021953349,1.0
c-0p80__money-normal__income-uniform__growth-preferential_debt__spend-high_both__topo-er_k6,0.8,normal,uniform,preferential_debt,high_both,er_k6,0.0,0.00893470790378,0.0673076923076923,0.019438877755511,0.8,normal,uniform,preferential_debt,high_both,er_k6,0.9805555555555556,0.1799305555555555,0.2253956001543805,1.0
c-0p80__money-normal__income-uniform__growth-preferential_debt__spend-high_both__topo-er_k12,0.8,normal,uniform,preferential_debt,high_both,er_k12,0.0,0.0090635738831615,0.0805687203791469,0.019438877755511,0.8,normal,uniform,preferential_debt,high_both,er_k12,0.9833333333333332,0.1814814814814815,0.2191326530612244,1.0
c-0p80__money-normal__income-uniform__growth-preferential_debt__spend-high_both__topo-er_k24,0.8,normal,uniform,preferential_debt,high_both,er_k24,0.0,0.0097292724196277,0.1391304347826087,0.0197394789579158,0.8,normal,uniform,preferential_debt,high_both,er_k24,0.9805555555555556,0.1837962962962963,0.2175062972292191,1.0
c-0p80__money-normal__income-uniform__growth-preferential_debt__spend-high_both__topo-ba_k6,0.8,normal,uniform,preferential_debt,high_both,ba_k6,0.0,0.0090169270833333,0.075812274368231,0.0256513026052104,0.8,normal,uniform,preferential_debt,high_both,ba_k6,0.9833333333333332,0.1592592592592592,0.2440406976744186,1.0
c-0p80__money-normal__income-uniform__growth-preferential_debt__spend-high_both__topo-ba_k12,0.8,normal,uniform,preferential_debt,high_both,ba_k12,0.0,0.0091591591591591,0.0860655737704918,0.0222444889779559,0.8,normal,uniform,preferential_debt,high_both,ba_k12,0.9833333333333332,0.1633796296296296,0.2449702465287616,1.0
c-0p80__money-normal__income-uniform__growth-preferential_debt__spend-high_both__topo-ba_k24,0.8,normal,uniform,preferential_debt,high_both,ba_k24,0.0,0.0089563862928348,0.0695652173913043,0.021442885771543,0.8,normal,uniform,preferential_debt,high_both,ba_k24,0.9833333333333332,0.172662037037037,0.2378334897439335,1.0
c-0p80__money-normal__income-uniform__growth-preferential_debt__spend-high_both__topo-sw_k6,0.8,normal,uniform,preferential_debt,high_both,sw_k6,0.0,0.0087988826815642,0.0529100529100529,0.0179358717434869,0.8,normal,uniform,preferential_debt,high_both,sw_k6,0.9611111111111112,0.1775694444444444,0.1944987615695476,1.0
c-0p80__money-normal__income-uniform__growth-preferential_debt__spend-high_both__topo-sw_k12,0.8,normal,uniform,preferential_debt,high_both,sw_k12,0.0,0.0090350877192982,0.0728155339805825,0.0190380761523046,0.8,normal,uniform,preferential_debt,high_both,sw_k12,0.9833333333333332,0.1831481481481481,0.1964105156723963,1.0
c-0p80__money-normal__income-uniform__growth-preferential_debt__spend-high_both__topo-sw_k24,0.8,normal,uniform,preferential_debt,high_both,sw_k24,0.0,0.0094339622641509,0.1125,0.0212424849699398,0.8,normal,uniform,preferential_debt,high_both,sw_k24,0.975,0.1858333333333333,0.2042850024912805,1.0
c-0p80__money-normal__income-biased__growth-random__spend-low__topo-complete,0.8,normal,biased,random,low,complete,0.0,0.0085462591850367,0.024914509037616,0.3250284969874613,0.8,normal,biased,random,low,complete,0.975,0.2209259259259259,0.2881391450125733,1.0
c-0p80__money-normal__income-biased__growth-random__spend-low__topo-er_k6,0.8,normal,biased,random,low,er_k6,0.0,0.0085588633288227,0.0254721124286341,0.3635618235487045,0.8,normal,biased,random,low,er_k6,0.9861111111111112,0.21625,0.2287518732605437,1.0
c-0p80__money-normal__income-biased__growth-random__spend-low__topo-er_k12,0.8,normal,biased,random,low,er_k12,0.0,0.0085733085616968,0.0275395033860045,0.3505943657384791,0.8,normal,biased,random,low,er_k12,0.975,0.2262268518518518,0.2633786964084723,1.0
c-0p80__money-normal__income-biased__growth-random__spend-low__topo-er_k24,0.8,normal,biased,random,low,er_k24,0.0,0.0085595070971767,0.0264236902050113,0.3266585142158361,0.8,normal,biased,random,low,er_k24,0.9833333333333332,0.221875,0.2873239436619718,1.0
c-0p80__money-normal__income-biased__growth-random__spend-low__topo-ba_k6,0.8,normal,biased,random,low,ba_k6,0.0,0.0084571723426212,0.0143380109823062,0.5079415002358861,0.8,normal,biased,random,low,ba_k6,0.9888888888888888,0.2162037037037037,0.2275160599571734,1.0
